id,age,education,default,balance,housing,loan,day,month,latestday,duration,campaign,previous,y
16554,30,2,0,5143,1,1,20,5,170,236,2,0,0
16555,40,2,0,374,1,1,11,5,161,274,1,0,0
16556,60,2,0,3735,0,0,22,9,292,183,1,11,1
16557,36,3,0,3819,0,0,9,6,189,398,2,0,0
16558,58,2,0,610,1,0,6,6,186,651,1,0,0
16559,46,3,0,157,0,0,26,6,206,150,1,0,0
16560,39,1,0,3,0,1,1,7,211,625,1,0,0
16561,31,1,0,240,1,1,11,5,161,254,2,0,0
16562,51,2,0,317,0,0,13,8,253,328,4,0,0
16563,23,3,0,508,0,0,8,6,188,544,1,0,0
16564,28,2,0,2486,1,0,18,5,168,26,5,1,0
16565,50,2,0,124,1,1,14,5,164,367,2,19,0
16566,42,2,0,58,0,0,19,8,259,153,2,0,0
16567,33,1,0,785,1,0,20,1,50,139,1,0,0
16568,26,3,0,0,1,0,28,5,178,124,1,0,0
16569,54,1,0,136,0,0,29,7,239,92,2,0,0
16570,60,0,0,5421,0,0,18,8,258,458,4,0,0
16571,35,3,0,4233,0,0,13,8,253,135,2,0,0
16572,59,2,0,1173,0,0,9,6,189,77,2,0,0
16573,45,2,0,1,1,0,17,1,47,433,1,0,0
16574,29,2,0,735,1,0,4,6,184,130,3,0,0
16575,25,2,0,758,1,0,28,5,178,504,3,0,0
16576,47,2,0,600,0,1,4,8,244,173,2,0,0
16577,38,1,0,558,1,0,6,2,66,427,3,0,0
16578,37,2,0,0,1,0,25,5,175,200,1,0,0
16579,58,1,0,6570,0,0,21,7,231,106,3,0,0
16580,40,3,0,423,1,0,30,7,240,134,24,0,0
16581,28,2,0,1350,1,0,2,4,122,173,2,0,0
16582,26,2,0,25,0,0,9,7,219,94,1,0,0
16583,30,2,0,274,1,1,21,1,51,105,5,2,0
16584,39,1,0,-432,1,0,8,5,158,159,3,0,0
16585,30,2,1,-228,1,0,15,5,165,101,1,1,0
16586,44,3,0,1034,0,0,17,1,47,73,1,0,0
16587,32,2,0,0,1,0,18,8,258,143,4,0,0
16588,33,2,0,3975,1,1,17,4,137,515,1,1,0
16589,47,2,0,3333,1,1,29,7,239,114,2,0,0
16590,34,3,0,1049,1,0,17,1,47,101,2,1,0
16591,40,3,0,2784,1,0,19,5,169,181,1,0,0
16592,83,1,0,3349,0,0,12,2,72,89,1,0,0
16593,44,2,0,908,1,1,28,7,238,102,7,0,0
16594,48,2,0,5058,0,0,20,5,170,169,4,0,0
16595,39,2,0,0,0,0,6,6,186,188,1,0,0
16596,74,1,0,10253,0,0,20,8,260,84,1,0,0
16597,33,2,0,2583,0,0,25,5,175,241,1,1,0
16598,49,2,0,175,1,1,21,1,51,70,1,0,0
16599,48,3,0,866,0,0,29,1,59,146,2,0,0
16600,46,2,0,311,0,0,7,8,247,225,6,0,0
16601,43,2,0,3862,1,0,3,6,183,102,1,0,0
16602,35,3,0,-640,1,1,5,6,185,78,6,0,0
16603,37,2,0,1396,1,0,22,7,232,199,2,0,0
16604,46,2,0,942,0,0,22,7,232,425,2,0,0
16605,53,3,0,0,0,0,26,8,266,240,2,0,0
16606,35,2,0,289,1,0,28,7,238,48,10,0,0
16607,55,0,0,23,0,0,13,8,253,123,2,0,0
16608,43,3,0,778,1,0,25,8,265,230,5,0,0
16609,61,3,0,6016,0,0,2,2,62,670,3,0,1
16610,40,3,0,30,1,0,28,7,238,609,6,0,0
16611,24,2,0,508,1,0,18,5,168,12,3,1,0
16612,37,3,0,42,1,1,20,5,170,125,4,0,0
16613,35,2,0,1,0,0,2,2,62,215,2,0,0
16614,25,1,0,15,0,0,21,7,231,24,3,0,0
16615,29,2,0,544,1,0,13,5,163,360,1,0,0
16616,29,2,0,-191,0,1,14,7,224,115,2,0,0
16617,39,3,0,1161,1,0,9,4,129,236,1,1,0
16618,46,1,0,9083,1,0,8,5,158,389,1,0,0
16619,58,1,0,15,0,0,11,8,251,57,2,0,0
16620,53,2,0,1912,1,1,7,4,127,210,1,2,0
16621,43,1,0,-404,1,1,12,5,162,205,2,1,0
16622,31,2,1,29,0,0,21,1,51,240,3,0,0
16623,33,1,0,170,1,1,14,5,164,113,3,4,0
16624,45,0,0,13562,1,0,20,4,140,16,12,0,0
16625,42,3,0,227,0,0,20,8,260,428,8,0,0
16626,28,3,0,2725,0,0,16,6,196,292,1,1,1
16627,45,3,0,212,0,0,9,6,189,63,1,0,0
16628,28,1,0,702,1,0,26,6,206,318,2,0,0
16629,32,3,0,2204,0,0,27,8,267,123,4,0,0
16630,35,1,0,113,1,0,14,5,164,318,3,0,0
16631,55,3,0,10065,0,0,20,1,50,197,5,3,0
16632,50,1,0,84,1,0,29,5,179,179,1,0,0
16633,25,2,0,101,0,1,8,7,218,460,3,0,1
16634,36,2,0,0,1,1,21,1,51,109,1,1,0
16635,49,2,0,5802,0,0,12,8,252,175,3,2,0
16636,33,2,0,1219,1,0,18,5,168,51,3,4,0
16637,34,2,0,175,1,0,14,5,164,21,8,0,0
16638,32,2,0,-446,0,0,13,5,163,126,2,1,0
16639,36,2,0,475,0,0,25,7,235,141,3,0,0
16640,52,2,0,0,1,1,14,5,164,77,2,0,0
16641,37,2,0,56,1,0,20,4,140,46,2,1,0
16642,37,2,0,10,0,1,7,7,217,162,2,0,0
16643,58,2,0,3111,1,0,13,5,163,166,2,0,0
16644,25,2,0,-76,1,0,12,5,162,241,3,0,0
16645,28,2,0,629,1,0,29,1,59,107,1,2,0
16646,33,2,0,-63,1,0,15,5,165,126,2,1,0
16647,57,1,0,1238,1,0,15,7,225,274,1,0,0
16648,31,2,0,892,1,0,29,7,239,25,22,0,0
16649,45,2,0,1629,0,0,18,8,258,58,4,0,0
16650,67,3,0,3810,0,0,21,10,321,1206,1,0,0
16651,40,0,0,29,0,0,7,7,217,118,2,0,0
16652,45,3,0,1265,1,0,6,2,66,79,2,0,0
16653,42,3,0,42045,0,0,8,8,248,205,2,0,0
16654,32,1,0,12705,1,0,20,1,50,211,1,0,0
16655,55,2,1,-208,1,0,3,6,183,148,2,0,0
16656,36,2,0,74,1,0,26,6,206,322,2,0,0
16657,33,3,0,1778,0,0,12,2,72,388,1,0,1
16658,60,2,0,1091,0,1,15,7,225,778,3,0,0
16659,58,3,0,2076,0,0,27,8,267,49,4,0,0
16660,31,2,0,396,1,0,19,5,169,104,1,0,0
16661,36,3,0,900,1,0,15,5,165,475,2,0,0
16662,55,3,0,59,1,0,11,5,161,51,1,1,0
16663,32,2,0,14,1,1,16,4,136,429,1,0,0
16664,57,1,0,1198,0,0,13,8,253,146,1,0,0
16665,27,2,0,221,0,1,7,7,217,554,1,0,0
16666,33,2,0,22,1,0,5,5,155,71,1,0,0
16667,30,2,0,1924,0,0,6,2,66,170,1,0,0
16668,51,2,0,7225,0,0,29,7,239,301,2,0,0
16669,31,3,0,566,1,0,29,7,239,333,8,0,0
16670,29,2,0,658,1,0,24,7,234,267,1,0,0
16671,38,1,0,4592,1,0,12,5,162,360,1,0,0
16672,44,2,0,8,0,0,26,7,236,423,4,0,1
16673,44,3,0,673,0,0,5,2,65,105,1,0,0
16674,52,2,0,511,0,1,20,8,260,98,4,0,0
16675,43,3,0,4216,0,0,24,12,384,150,2,2,1
16676,53,3,0,431,1,0,11,6,191,74,1,0,0
16677,54,0,0,909,0,0,20,8,260,111,3,0,0
16678,29,1,0,549,1,0,5,2,65,205,1,2,0
16679,37,2,0,24,1,1,11,8,251,232,4,0,0
16680,23,2,0,31,0,0,1,6,181,192,1,0,1
16681,30,3,0,234,1,0,3,6,183,242,2,0,0
16682,85,1,0,98,0,0,30,4,150,416,1,0,1
16683,42,0,0,7482,0,0,21,1,51,126,2,0,0
16684,58,2,0,3867,1,0,11,5,161,159,1,2,0
16685,30,3,0,227,1,1,12,5,162,227,3,0,0
16686,32,2,0,56,1,0,2,2,62,275,1,1,0
16687,33,1,0,1209,1,0,16,4,136,700,1,0,0
16688,35,2,0,4,1,1,16,7,226,130,6,0,0
16689,52,0,0,7,0,0,6,5,156,203,2,0,0
16690,38,3,0,52,1,0,14,4,134,82,4,0,0
16691,31,2,0,589,1,1,21,5,171,151,1,0,0
16692,41,3,0,285,1,1,29,5,179,135,1,0,0
16693,29,2,0,-32,0,1,8,7,218,510,1,0,0
16694,34,3,0,0,0,0,28,7,238,60,5,0,0
16695,64,3,0,2059,0,1,9,1,39,326,1,1,0
16696,42,2,0,1456,0,0,12,6,192,56,1,0,0
16697,32,2,0,-23,0,0,11,5,161,185,1,1,0
16698,31,2,0,2083,1,0,4,5,154,190,3,2,0
16699,50,2,0,1498,1,0,18,7,228,223,1,0,0
16700,26,2,0,2002,0,0,29,1,59,146,1,0,1
16701,56,3,0,832,0,0,6,6,186,36,2,0,0
16702,31,1,0,1,0,0,2,2,62,19,6,0,0
16703,50,3,0,1612,0,0,15,9,285,188,1,4,0
16704,44,3,0,0,1,0,11,5,161,78,2,3,0
16705,31,2,0,1588,1,0,3,6,183,14,1,0,0
16706,35,2,0,1602,1,1,20,5,170,171,1,0,0
16707,34,3,0,402,0,0,26,5,176,147,1,0,0
16708,83,1,0,425,0,0,22,9,292,773,1,2,1
16709,48,2,0,14148,1,0,18,8,258,85,2,0,0
16710,36,2,0,0,0,0,4,2,64,235,1,1,0
16711,33,2,0,-346,1,1,23,5,173,29,3,0,0
16712,50,3,0,291,0,1,17,7,227,219,1,0,0
16713,48,2,0,11146,0,0,6,6,186,136,1,0,0
16714,45,2,0,3492,1,1,20,6,200,46,4,0,0
16715,52,1,1,-183,1,0,6,5,156,145,1,0,0
16716,51,2,0,0,0,0,7,8,247,131,4,0,0
16717,37,1,0,5,1,0,23,5,173,266,2,0,0
16718,40,2,0,2596,0,0,12,6,192,236,1,0,0
16719,30,1,0,35,1,0,11,7,221,366,2,0,0
16720,47,0,0,0,0,0,12,6,192,77,3,0,0
16721,34,3,0,8000,0,0,12,2,72,291,1,2,1
16722,60,1,0,5798,1,0,6,2,66,58,2,0,0
16723,35,3,0,1849,1,0,15,5,165,111,1,0,0
16724,43,1,0,0,1,0,12,5,162,48,3,4,0
16725,36,3,0,202,0,0,1,6,181,206,1,1,0
16726,29,1,0,707,0,0,7,7,217,210,1,0,0
16727,37,2,0,121,0,0,22,7,232,22,6,0,0
16728,35,2,0,1253,0,0,29,5,179,2260,2,0,0
16729,43,2,0,1476,0,0,12,6,192,216,2,0,0
16730,30,2,0,1160,0,1,10,7,220,244,1,0,0
16731,34,2,0,161,0,1,8,8,248,61,2,0,0
16732,47,2,0,583,1,0,2,2,62,495,1,2,0
16733,32,3,0,715,0,0,11,8,251,159,1,0,0
16734,30,2,0,1566,0,0,19,1,49,73,1,0,0
16735,34,2,0,1012,1,1,9,4,129,353,2,1,0
16736,43,2,0,53,0,0,5,2,65,305,4,0,0
16737,40,2,0,3087,1,1,27,5,177,185,1,0,0
16738,46,3,0,0,1,0,17,12,377,155,1,2,0
16739,37,1,1,-483,1,1,6,5,156,222,2,3,0
16740,46,0,0,63,0,0,19,6,199,235,1,0,0
16741,35,2,0,12223,1,1,5,5,155,177,1,0,0
16742,61,1,0,2580,0,0,16,9,286,270,3,7,1
16743,47,2,0,361,0,0,9,6,189,123,2,0,0
16744,38,3,0,12855,1,0,30,5,180,417,1,0,0
16745,42,2,0,1133,1,0,4,2,64,161,4,3,0
16746,31,2,0,-331,1,0,23,5,173,203,5,0,0
16747,41,2,0,2661,1,0,24,7,234,258,1,0,0
16748,49,2,0,652,0,0,17,1,47,198,2,0,0
16749,30,3,0,141,0,0,29,1,59,166,2,0,0
16750,35,2,0,1256,1,0,22,8,262,73,7,0,0
16751,31,3,0,414,0,0,14,8,254,169,5,0,0
16752,61,3,0,50,0,0,19,6,199,216,2,0,0
16753,60,2,0,739,0,0,15,7,225,261,1,1,0
16754,42,2,0,-921,1,0,26,5,176,115,2,0,0
16755,32,3,0,933,1,0,12,5,162,147,4,1,0
16756,37,3,0,1988,0,0,17,1,47,397,2,0,0
16757,44,1,0,1161,1,0,19,1,49,402,1,5,0
16758,43,2,0,328,0,0,22,8,262,79,2,0,0
16759,37,2,0,-5,1,1,30,5,180,43,2,0,0
16760,26,3,0,170,0,0,2,10,302,160,2,1,0
16761,66,0,0,1993,1,0,6,7,216,117,4,0,0
16762,35,2,0,148,0,1,8,7,218,199,1,0,0
16763,44,2,0,560,1,0,15,5,165,80,1,0,0
16764,36,1,0,0,1,1,13,5,163,18,1,0,0
16765,32,3,0,616,1,0,21,1,51,186,2,1,0
16766,36,3,0,364,0,1,31,8,271,185,1,1,1
16767,40,2,0,5517,1,0,23,5,173,146,13,0,0
16768,58,3,0,3948,0,1,13,8,253,76,1,0,0
16769,39,2,0,1317,0,0,17,6,197,42,4,0,0
16770,54,3,0,20527,0,0,20,1,50,66,1,0,0
16771,47,3,0,1884,1,1,19,8,259,74,2,0,0
16772,22,2,0,14,1,1,20,5,170,56,1,0,0
16773,28,3,0,9710,0,0,14,10,314,786,2,0,0
16774,30,2,0,503,1,0,2,2,62,96,1,0,0
16775,52,2,0,1,0,0,29,1,59,189,1,6,0
16776,45,1,0,0,0,0,3,6,183,290,1,0,0
16777,38,3,0,342,1,0,4,6,184,1138,1,0,0
16778,75,1,0,962,0,0,17,6,197,344,1,0,0
16779,46,3,0,1808,0,0,21,1,51,221,1,0,0
16780,36,2,0,0,0,0,15,7,225,794,1,0,0
16781,51,3,0,583,0,0,26,5,176,109,1,0,0
16782,40,2,0,-438,0,0,11,5,161,1017,1,0,1
16783,44,2,0,25,1,0,12,5,162,244,3,0,0
16784,52,2,0,1818,0,1,29,7,239,46,4,0,0
16785,35,2,0,5768,1,1,9,6,189,145,1,0,0
16786,51,2,0,113,0,0,19,1,49,193,1,0,0
16787,50,1,0,377,1,0,7,5,157,221,1,0,0
16788,29,2,0,15,1,1,9,5,159,432,2,0,0
16789,42,2,0,419,0,0,7,7,217,88,3,0,0
16790,51,3,0,833,0,0,31,7,241,77,3,0,0
16791,39,3,0,1176,0,0,22,2,82,327,1,0,0
16792,34,2,0,2144,1,0,23,5,173,157,1,0,0
16793,29,2,0,444,1,0,21,7,231,130,4,0,0
16794,33,3,0,621,0,0,12,8,252,913,5,0,0
16795,33,2,0,220,1,0,8,5,158,197,1,0,0
16796,43,3,0,396,0,0,11,6,191,105,3,0,0
16797,38,2,0,10357,0,0,15,5,165,103,3,0,0
16798,35,3,0,432,0,0,12,8,252,104,8,0,0
16799,37,3,0,0,0,0,20,8,260,179,2,0,0
16800,47,2,0,238,1,1,13,3,103,3076,1,0,1
16801,36,2,0,1453,0,0,6,6,186,386,1,0,0
16802,36,2,0,-106,1,0,6,5,156,130,2,0,0
16803,44,1,0,1704,1,0,9,4,129,312,2,0,0
16804,37,1,0,3370,1,0,20,1,50,156,4,0,0
16805,57,1,0,1303,0,0,25,8,265,83,4,0,0
16806,45,1,0,-69,1,0,13,5,163,118,2,0,0
16807,35,2,0,513,1,0,18,7,228,377,1,0,0
16808,22,2,0,1522,0,0,30,10,330,368,2,0,1
16809,29,3,0,29,0,0,2,2,62,144,1,0,0
16810,52,2,0,7,0,0,24,7,234,150,5,0,0
16811,25,3,0,2140,0,0,1,10,301,81,1,0,0
16812,31,3,0,165,0,0,15,5,165,218,4,0,0
16813,32,2,0,0,1,0,20,5,170,464,2,0,0
16814,59,2,1,-341,0,1,14,7,224,94,3,0,0
16815,36,3,0,1189,0,0,17,8,257,220,1,0,1
16816,51,2,0,531,1,0,5,5,155,267,2,0,0
16817,20,2,0,336,0,1,5,6,185,133,1,0,0
16818,30,2,0,140,1,0,15,5,165,760,1,0,1
16819,21,2,0,1385,1,0,20,4,140,12,5,0,0
16820,30,2,0,194,1,0,12,5,162,74,3,3,0
16821,36,2,0,4579,1,0,5,6,185,563,1,0,0
16822,35,3,0,560,1,0,17,1,47,46,1,0,0
16823,39,3,0,1363,0,0,21,8,261,294,3,0,0
16824,30,0,0,-570,1,0,31,7,241,12,22,0,0
16825,56,2,0,20,0,0,3,7,213,130,1,0,0
16826,58,2,0,2777,1,0,2,1,32,214,3,0,0
16827,52,2,0,470,0,0,27,8,267,60,8,0,0
16828,47,3,0,1245,0,0,26,8,266,17,15,0,0
16829,32,2,0,-219,1,0,7,5,157,446,6,2,0
16830,26,3,0,75,1,1,19,5,169,351,1,0,0
16831,46,2,0,2612,1,0,14,5,164,414,2,0,0
16832,44,1,0,112,1,0,14,5,164,225,2,0,0
16833,41,3,0,27696,0,0,12,8,252,147,2,1,1
16834,51,3,0,87,0,0,26,8,266,42,7,0,0
16835,40,1,0,407,1,0,2,2,62,200,1,1,0
16836,43,2,0,3780,1,0,9,6,189,67,2,3,0
16837,59,0,0,-278,1,0,13,5,163,318,2,0,0
16838,46,2,0,488,0,0,5,6,185,92,1,0,0
16839,54,0,0,2177,0,0,20,5,170,134,5,0,0
16840,56,1,0,1448,1,1,20,1,50,16,1,0,0
16841,38,2,0,757,1,0,6,5,156,133,1,0,0
16842,32,2,0,725,1,0,3,6,183,303,1,0,0
16843,44,3,0,1451,1,0,5,2,65,80,7,15,0
16844,30,2,0,122,1,0,16,5,166,107,1,0,0
16845,42,2,1,129,0,0,18,1,48,390,3,0,0
16846,46,2,0,1934,1,0,13,5,163,20,1,0,0
16847,56,2,0,475,1,1,20,6,200,110,4,0,0
16848,32,3,0,0,1,0,5,5,155,138,1,0,0
16849,42,0,0,344,1,0,3,6,183,26,7,0,0
16850,48,3,0,4558,0,0,14,8,254,145,2,0,0
16851,35,3,0,2387,1,1,2,6,182,289,2,0,0
16852,44,1,0,3753,1,0,28,5,178,122,4,0,0
16853,51,2,0,924,1,0,16,6,196,215,3,0,0
16854,54,1,0,1173,0,0,12,8,252,128,8,0,0
16855,53,2,0,-375,1,0,23,5,173,24,1,0,0
16856,56,2,0,-246,0,1,28,1,58,461,2,2,0
16857,53,1,0,210,1,0,15,5,165,984,1,1,0
16858,32,3,0,2551,1,0,21,7,231,638,3,0,1
16859,29,2,0,1992,0,0,12,4,132,119,2,0,0
16860,48,2,0,0,1,1,15,5,165,964,2,0,0
16861,53,2,0,2719,1,0,30,5,180,80,2,0,0
16862,33,2,0,7063,1,0,28,5,178,116,9,0,0
16863,41,3,0,0,1,0,19,1,49,635,6,0,0
16864,40,2,0,203,1,0,24,7,234,328,1,0,0
16865,32,2,0,-684,1,0,13,5,163,11,8,3,0
16866,33,1,0,-132,1,1,18,5,168,170,6,0,0
16867,48,1,0,134,1,0,28,5,178,315,2,0,0
16868,51,0,0,1277,0,0,22,2,82,143,5,1,0
16869,52,2,0,1860,0,0,20,6,200,496,3,0,0
16870,43,3,0,527,1,0,26,5,176,166,12,0,0
16871,38,2,0,902,1,0,4,5,154,301,3,1,1
16872,28,1,0,674,1,0,20,4,140,22,1,0,0
16873,37,2,0,1707,1,0,26,7,236,546,2,3,1
16874,54,0,0,1021,0,0,20,6,200,13,7,0,0
16875,29,3,0,581,1,1,14,7,224,192,2,0,0
16876,39,2,0,315,1,0,15,5,165,14,3,0,0
16877,34,2,0,174,0,0,11,5,161,259,4,0,0
16878,48,1,0,7195,0,0,21,1,51,609,2,0,1
16879,57,2,0,5305,0,0,12,6,192,192,1,0,0
16880,59,1,0,1071,0,0,19,6,199,140,1,0,0
16881,49,2,0,24,0,1,27,8,267,168,3,0,0
16882,37,3,0,147,0,0,7,5,157,416,2,0,0
16883,54,2,0,1987,0,0,14,7,224,219,3,0,0
16884,56,3,0,14344,1,0,5,2,65,358,1,0,0
16885,49,3,0,734,1,0,7,5,157,42,2,3,0
16886,38,2,0,175,1,0,30,5,180,264,1,0,0
16887,33,3,0,1349,1,0,21,5,171,120,1,0,0
16888,58,3,0,2920,1,0,9,6,189,136,1,0,0
16889,27,3,0,13107,1,0,6,4,126,661,1,2,1
16890,37,2,0,660,1,1,5,2,65,449,4,0,0
16891,31,3,0,0,0,0,21,8,261,218,2,0,0
16892,29,2,0,111,0,1,11,7,221,114,1,0,0
16893,43,3,0,676,0,0,25,8,265,143,4,0,0
16894,32,2,0,-255,0,1,2,7,212,957,3,0,0
16895,34,2,0,22,0,0,21,8,261,270,3,0,0
16896,32,3,0,509,0,1,19,1,49,208,2,0,0
16897,53,3,0,1961,0,0,18,6,198,91,2,1,0
16898,55,3,0,2996,0,0,5,6,185,49,1,0,0
16899,25,2,0,520,1,0,7,5,157,236,1,0,0
16900,32,3,0,219,1,0,16,7,226,111,1,0,0
16901,41,3,0,103,0,1,6,8,246,65,2,0,0
16902,50,2,0,5,0,0,3,7,213,24,1,0,0
16903,27,2,0,245,1,0,7,5,157,121,1,2,0
16904,36,3,0,9019,1,0,11,6,191,952,3,0,0
16905,58,2,0,602,1,0,13,5,163,201,1,0,0
16906,37,1,0,0,1,0,26,5,176,581,1,0,0
16907,43,0,0,-291,1,0,11,5,161,277,1,2,0
16908,38,2,0,36,1,0,19,5,169,143,1,0,0
16909,51,3,0,642,0,0,19,5,169,183,2,0,0
16910,40,3,0,2977,1,0,19,1,49,375,1,1,0
16911,57,2,0,3551,1,0,12,5,162,458,1,0,1
16912,56,2,0,2330,0,0,8,5,158,209,1,0,0
16913,52,2,0,5828,1,0,13,5,163,276,2,0,0
16914,60,1,0,1670,0,0,4,8,244,115,1,0,0
16915,40,0,0,35,0,0,19,6,199,40,1,0,0
16916,27,2,0,16,1,0,3,2,63,54,3,0,0
16917,31,2,0,182,0,0,28,8,268,52,5,0,0
16918,30,2,0,1439,1,0,18,1,48,373,1,0,0
16919,53,2,0,350,0,1,17,1,47,113,3,2,0
16920,73,2,0,1050,0,0,4,9,274,73,2,0,0
16921,60,2,0,478,0,0,29,1,59,139,1,5,0
16922,56,3,0,856,1,1,4,2,64,70,4,7,0
16923,53,2,1,-634,0,0,19,8,259,695,3,0,0
16924,48,2,0,647,0,0,29,8,269,64,8,0,0
16925,24,2,0,638,1,1,7,5,157,792,3,0,1
16926,37,2,0,-242,1,0,13,8,253,1149,6,0,1
16927,44,1,0,0,1,0,9,7,219,224,1,0,0
16928,39,2,0,3655,0,0,20,1,50,422,1,0,0
16929,27,2,0,0,1,0,7,5,157,388,7,0,0
16930,31,3,0,2951,1,0,17,7,227,115,1,0,0
16931,27,3,0,270,1,0,27,5,177,470,2,0,0
16932,33,2,0,11,1,0,4,5,154,104,3,0,0
16933,35,1,0,293,1,0,30,5,180,521,2,0,0
16934,35,2,0,532,1,0,2,6,182,375,1,0,0
16935,41,2,0,1147,1,0,20,6,200,17,10,0,0
16936,36,3,0,222,1,0,6,5,156,317,1,2,0
16937,23,2,0,-503,1,0,5,5,155,92,1,4,0
16938,60,2,0,0,0,0,5,8,245,202,1,0,0
16939,38,1,0,471,1,0,21,5,171,180,1,0,0
16940,55,1,0,137,0,0,8,7,218,377,1,0,0
16941,45,2,0,0,1,0,7,12,367,344,1,0,1
16942,37,2,0,1978,0,0,9,9,279,404,1,1,1
16943,40,2,0,2252,0,0,12,6,192,144,1,0,0
16944,41,3,0,572,1,0,8,5,158,8,2,0,0
16945,36,2,0,587,1,0,13,4,133,239,3,0,0
16946,32,2,0,1475,1,0,21,1,51,209,5,0,0
16947,33,2,0,152,1,0,25,5,175,202,2,2,1
16948,30,3,0,4696,1,0,25,7,235,172,1,0,0
16949,34,1,0,172,1,0,17,4,137,306,1,0,0
16950,38,1,0,522,1,0,2,6,182,156,1,0,0
16951,49,2,0,827,1,0,30,1,60,61,1,0,0
16952,40,2,0,405,0,0,20,6,200,87,3,0,0
16953,51,1,0,127,0,0,13,9,283,69,1,0,0
16954,31,3,0,6290,0,0,20,1,50,303,2,0,0
16955,57,2,0,9689,1,0,20,6,200,313,1,0,0
16956,34,3,0,29,1,0,13,5,163,248,2,0,0
16957,38,3,0,673,1,0,7,5,157,184,1,0,0
16958,38,1,0,1487,0,0,9,6,189,332,2,0,0
16959,33,2,0,14850,1,0,5,2,65,122,5,0,0
16960,50,2,0,60,0,1,27,8,267,151,8,0,0
16961,37,0,0,504,1,0,16,4,136,555,1,0,0
16962,52,2,0,141,0,0,25,8,265,160,7,0,0
16963,28,1,0,722,1,0,21,5,171,150,1,0,0
16964,43,1,0,1401,1,0,12,5,162,195,2,0,0
16965,38,2,0,0,0,0,24,7,234,168,2,0,0
16966,53,1,0,57,1,0,20,6,200,4,20,0,0
16967,31,2,0,431,1,1,18,8,258,75,2,0,0
16968,38,3,0,0,0,0,23,7,233,532,2,0,1
16969,40,2,0,1270,1,0,8,5,158,1049,2,0,0
16970,35,0,0,343,0,0,29,1,59,45,2,0,0
16971,38,2,0,4539,0,0,16,9,286,387,1,0,1
16972,33,2,0,21,0,0,6,5,156,189,3,0,0
16973,33,2,0,1590,1,0,20,4,140,18,4,1,0
16974,26,3,0,8303,0,0,8,7,218,143,2,0,0
16975,51,0,0,415,0,0,8,7,218,210,2,0,0
16976,37,2,0,4321,0,0,5,6,185,657,1,0,1
16977,40,2,0,178,1,0,11,7,221,595,2,0,0
16978,34,3,0,1442,0,0,11,12,371,234,1,0,0
16979,44,3,0,1802,0,0,19,8,259,105,5,0,0
16980,35,3,0,202,0,0,21,1,51,175,1,0,0
16981,42,2,0,1812,1,0,31,7,241,84,2,0,0
16982,45,3,1,75,1,1,4,2,64,236,1,0,0
16983,46,3,0,349,0,0,15,2,75,295,2,1,1
16984,31,2,0,5527,1,0,21,5,171,132,1,0,0
16985,40,2,0,-626,1,0,26,5,176,147,2,0,0
16986,37,3,0,0,1,0,23,7,233,366,6,0,1
16987,39,3,0,45,0,0,28,8,268,148,4,0,0
16988,45,3,0,1273,1,1,20,1,50,206,2,3,0
16989,44,3,0,178,0,0,8,8,248,126,2,0,0
16990,47,2,0,582,0,0,13,8,253,73,1,0,0
16991,33,2,0,1233,1,0,14,5,164,141,1,0,0
16992,56,3,0,616,0,0,30,4,150,225,1,1,1
16993,36,3,0,0,0,0,26,8,266,97,3,0,0
16994,65,2,0,828,0,0,13,7,223,305,1,0,1
16995,29,0,0,2929,0,0,5,5,155,232,1,4,1
16996,26,3,0,243,0,0,26,5,176,482,1,0,1
16997,33,2,0,252,1,0,22,7,232,270,2,0,0
16998,32,3,0,258,1,0,29,8,269,131,4,0,0
16999,34,2,0,-228,1,0,20,4,140,187,3,3,0
17000,38,1,0,8637,1,0,11,6,191,119,1,0,0
17001,39,2,0,1270,1,0,29,5,179,245,4,0,0
17002,25,0,0,373,1,0,27,6,207,634,2,0,0
17003,28,2,0,213,1,0,14,5,164,341,3,0,0
17004,28,2,0,1106,1,0,17,4,137,73,2,0,0
17005,38,2,0,84,0,1,11,7,221,328,2,0,0
17006,27,2,0,259,1,0,18,5,168,12,2,0,0
17007,27,2,0,202,1,0,8,7,218,212,2,0,0
17008,36,2,0,0,0,0,11,6,191,203,3,0,0
17009,53,0,0,549,0,0,28,1,58,74,2,0,0
17010,50,3,0,107,1,0,12,5,162,1002,5,0,0
17011,49,1,0,61,1,0,6,5,156,246,1,0,0
17012,32,2,0,1291,1,0,7,5,157,223,1,1,0
17013,54,2,0,1178,1,0,3,2,63,41,6,2,0
17014,60,1,0,0,0,1,13,8,253,324,4,0,0
17015,29,1,0,5,1,1,21,7,231,53,1,0,0
17016,43,2,0,34,1,0,24,7,234,96,3,0,0
17017,42,2,0,3,0,0,28,8,268,11,26,0,0
17018,57,0,0,327,1,0,28,5,178,74,2,0,0
17019,39,3,0,7,1,0,20,1,50,931,4,0,1
17020,34,2,0,2311,1,0,19,1,49,59,1,0,0
17021,32,2,0,2,1,0,11,6,191,354,17,0,0
17022,28,2,0,246,1,0,14,5,164,162,4,0,0
17023,58,3,0,1517,1,0,29,7,239,7,5,0,0
17024,42,1,0,2273,1,0,18,1,48,253,1,2,0
17025,33,1,0,910,1,0,20,4,140,42,1,0,0
17026,39,2,0,4741,1,0,13,5,163,166,1,10,0
17027,34,2,0,89,1,0,15,5,165,1871,4,0,1
